AC NAME,STATE/UT NAME,AC NO.,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS,DIFF
Kodumur ,Andhra Pradesh,143, JOSHUA DANIEL,MALE,44.0,SC,PRSHP,Helicopter,620,0.0,620,0.36911133469467944,216212,94417
Kodumur ,Andhra Pradesh,143, K. CHANDRA SEKHAR,MALE,48.0,SC,IND,Almirah,375,0.0,375,0.22325282340404,216212,94662
Kodumur ,Andhra Pradesh,143, R. KALAVATHI,FEMALE,48.0,SC,SP,Camera,317,0.0,317,0.18872305338421513,216212,94720
Kodumur ,Andhra Pradesh,143, P. ELISHA,MALE,57.0,SC,PPOI,FLUTE,265,0.0,265,0.15776532853885492,216212,94772
Yemmiganur,Andhra Pradesh,144, K CHENNAKESAVA REDDY,MALE,79.0,GENERAL,YSRCP,Ceiling Fan,95996,502.0,96498,53.27819523964642,227395,0
Yemmiganur,Andhra Pradesh,144, B JAYA NAGESWARA REDDY,MALE,42.0,GENERAL,TDP,Bicycle,70160,728.0,70888,39.138476488093595,227395,25610
Yemmiganur,Andhra Pradesh,144, K.R. MURAHARI REDDY,MALE,45.0,GENERAL,BJP,Lotus,2993,29.0,3022,1.6684978550250937,227395,93476
Yemmiganur,Andhra Pradesh,144, REKHA JAVVAJI,FEMALE,28.0,GENERAL,JnP,Glass Tumbler,2935,29.0,2964,1.6364750636314949,227395,93534
Yemmiganur,Andhra Pradesh,144, KADIMETLA LAKSHMI NARAYANA REDDY,MALE,56.0,GENERAL,INC,Hand,2680,4.0,2684,1.4818822775934322,227395,93814
Yemmiganur,Andhra Pradesh,144, NOTA,,,,NOTA,NOTA,2452,8.0,2460,1.3582080487629817,227395,94038
Yemmiganur,Andhra Pradesh,144, DEVANAKONDA MOHAMMAD YOUSUF,MALE,52.0,GENERAL,SDPI,Sewing Machine,1821,3.0,1824,1.0070615776193816,227395,94674
Yemmiganur,Andhra Pradesh,144, VADDE URUKUNDU,MALE,29.0,GENERAL,IND,Plate Containing Food,453,0.0,453,0.2501090431258661,227395,96045
Yemmiganur,Andhra Pradesh,144, Y J ERANNA,MALE,37.0,ST,IND,Ganna Kisan,328,0.0,328,0.1810944065017309,227395,96170
Mantralayam,Andhra Pradesh,145, Y. BALANAGI REDDY,MALE,55.0,GENERAL,YSRCP,Ceiling Fan,86794,102.0,86896,54.533245473657786,187057,0
Mantralayam,Andhra Pradesh,145, PALAKURTHI THIKKA REDDY,MALE,52.0,GENERAL,TDP,Bicycle,62873,144.0,63017,39.547522670934136,187057,23879
Mantralayam,Andhra Pradesh,145, NOTA,,,,NOTA,NOTA,2915,1.0,2916,1.8299915278170007,187057,83980
Mantralayam,Andhra Pradesh,145, SHIVA PRAKASH REDDY A.D.,MALE,26.0,GENERAL,INC,Hand,1912,0.0,1912,1.1999121403244533,187057,84984
Mantralayam,Andhra Pradesh,145, JALLI MADHUSUDAN,MALE,47.0,GENERAL,BJP,Lotus,1574,4.0,1578,0.9903040572343029,187057,85318
Mantralayam,Andhra Pradesh,145, B. LAKSHMANNA,MALE,60.0,GENERAL,JnP,Glass Tumbler,1394,2.0,1396,0.8760864790235026,187057,85500
Mantralayam,Andhra Pradesh,145, G. YELLA REDDY,MALE,45.0,GENERAL,IND,DIAMOND,630,0.0,630,0.3953685399604632,187057,86266
Mantralayam,Andhra Pradesh,145, T. KESHAPPA,MALE,44.0,GENERAL,IND,Dish Antenna,545,0.0,545,0.34202516552135304,187057,86351
Mantralayam,Andhra Pradesh,145, B. EEMANTU,MALE,42.0,GENERAL,PPOI,FLUTE,455,0.0,455,0.2855439455270012,187057,86441
Adoni,Andhra Pradesh,146, Y. SAI PRASAD REDDY,MALE,56.0,GENERAL,YSRCP,Ceiling Fan,73575,534.0,74109,47.113758598329284,240234,0
Adoni,Andhra Pradesh,146, KONKA MEENAKSHI NAIDU,MALE,68.0,GENERAL,TDP,Bicycle,61409,381.0,61790,39.282126918333354,240234,12319
Adoni,Andhra Pradesh,146, N. MALLAPPA,MALE,45.0,GENERAL,JnP,Glass Tumbler,11836,62.0,11898,7.563986827550255,240234,62211
Adoni,Andhra Pradesh,146, KUNIGIRI NEELAKANTA,MALE,43.0,GENERAL,BJP,Lotus,3829,25.0,3854,2.4501265114623196,240234,70255
Adoni,Andhra Pradesh,146, BOYA NEELAKANTAPPA,MALE,68.0,GENERAL,INC,Hand,2149,2.0,2151,1.3674681178400232,240234,71958
Adoni,Andhra Pradesh,146, NOTA,,,,NOTA,NOTA,1515,4.0,1519,0.9656829711757301,240234,72590
Adoni,Andhra Pradesh,146, i. RAM MOHAN GOUD,MALE,49.0,GENERAL,IND,Tractor Chalata Kissan,814,0.0,814,0.5174890971277448,240234,73295
Adoni,Andhra Pradesh,146, FAIYAZ BASHA AMLIVALE,MALE,34.0,GENERAL,IND,Ganna Kisan,338,0.0,338,0.21487876514640997,240234,73771
Adoni,Andhra Pradesh,146, A. NOOR AHMED,MALE,42.0,GENERAL,IND,SHIP,253,0.0,253,0.16084120586402878,240234,73856
Adoni,Andhra Pradesh,146, M.D. FAROOQ HUSSAIN,MALE,35.0,GENERAL,IND,COMPUTER,202,0.0,202,0.12841867029460005,240234,73907
Adoni,Andhra Pradesh,146, K. NARENDRA YADAV,MALE,35.0,GENERAL,IND,Air Conditioner,197,0.0,197,0.1252399903368129,240234,73912
Adoni,Andhra Pradesh,146, G.T.S. PRASAD YADAV,MALE,29.0,GENERAL,IND,Camera,173,0.0,173,0.10998232653943471,240234,73936
Alur,Andhra Pradesh,147, Gummanur Jayaram,MALE,51.0,GENERAL,YSRCP,Ceiling Fan,106940,161.0,107101,56.571114667680824,236320,0
Alur,Andhra Pradesh,147, Kotla Sujathamma,FEMALE,59.0,GENERAL,TDP,Bicycle,66912,293.0,67205,35.49791095546717,236320,39896
Alur,Andhra Pradesh,147, S Venkappa,MALE,33.0,GENERAL,JnP,Glass Tumbler,3528,11.0,3539,1.869311909402549,236320,103562
Alur,Andhra Pradesh,147, NOTA,,,,NOTA,NOTA,2978,3.0,2981,1.5745744000929638,236320,104120
Alur,Andhra Pradesh,147, D Asha Begum,FEMALE,57.0,GENERAL,INC,Hand,2769,7.0,2776,1.4662926986441018,236320,104325
Alur,Andhra Pradesh,147, Dumma Venkataramudu,MALE,55.0,GENERAL,BJP,Lotus,2059,18.0,2077,1.0970785068745676,236320,105024
Alur,Andhra Pradesh,147, B Jaya Ramudu,MALE,39.0,GENERAL,PRSHP,Helicopter,1327,0.0,1327,0.7009259405982432,236320,105774
Alur,Andhra Pradesh,147, Atla Babul Reddy,MALE,38.0,GENERAL,IND,Tractor Chalata Kissan,881,0.0,881,0.46534721451925565,236320,106220
Alur,Andhra Pradesh,147, Basavana Goud,MALE,39.0,GENERAL,IND,Gas Cylinder,598,0.0,598,0.31586564617765595,236320,106503
Alur,Andhra Pradesh,147, Y Jayasree,FEMALE,28.0,ST,IND,Television,519,0.0,519,0.2741375758632164,236320,106582
Alur,Andhra Pradesh,147, Avula Chandra Sekhar,MALE,45.0,GENERAL,IND,Air Conditioner,317,0.0,317,0.16744048467945977,236320,106784
Rayadurg,Andhra Pradesh,148, KAPU RAMACHANDRA REDDY,MALE,56.0,GENERAL,YSRCP,Ceiling Fan,108708,335.0,109043,50.45670763307915,249605,0
Rayadurg,Andhra Pradesh,148, KALAVA SRINIVASULU,MALE,55.0,GENERAL,TDP,Bicycle,94723,271.0,94994,43.95591174946324,249605,14049
Rayadurg,Andhra Pradesh,148, NOTA,,,,NOTA,NOTA,3883,0.0,3883,1.796753535203968,249605,105160
Rayadurg,Andhra Pradesh,148, MANJUNATH GOWD,MALE,35.0,GENERAL,JnP,Glass Tumbler,2439,6.0,2445,1.1313578144665728,249605,106598
Rayadurg,Andhra Pradesh,148, M.B.CHINNAPPAYYA,MALE,44.0,GENERAL,INC,Hand,2335,3.0,2338,1.0818464499888947,249605,106705
Rayadurg,Andhra Pradesh,148, S.RAGHAVENDRA,MALE,32.0,GENERAL,IND,Tractor Chalata Kissan,972,0.0,972,0.44976678759161914,249605,108071
Rayadurg,Andhra Pradesh,148, J.VASUNDARA,FEMALE,53.0,GENERAL,BJP,Lotus,822,2.0,824,0.3812837787813726,249605,108219
Rayadurg,Andhra Pradesh,148, C.SRINIVASULU,MALE,57.0,GENERAL,IND,Pen Nib with Seven Rays,582,0.0,582,0.2693048049159695,249605,108461
Rayadurg,Andhra Pradesh,148, RAMCHANDRAREDDY.U,MALE,47.0,GENERAL,IND,Bat,383,0.0,383,0.177222921448138,249605,108660
Rayadurg,Andhra Pradesh,148, YADAV SREENIVASULU,MALE,41.0,GENERAL,IND,Road Roller,331,0.0,331,0.1531613237580514,249605,108712
Rayadurg,Andhra Pradesh,148, KAVALI SREENIVASULU,MALE,47.0,GENERAL,IND,COCONUT FARM,162,0.0,162,0.07496113126526986,249605,108881
Rayadurg,Andhra Pradesh,148, M.SRINIVASULU,MALE,34.0,SC,PPOI,FLUTE,155,0.0,155,0.0717220700377582,249605,108888
Uravakonda,Andhra Pradesh,149, PAYYAVULA KESHAV,MALE,55.0,GENERAL,TDP,Bicycle,89443,766.0,90209,48.30313350039624,215940,0
Uravakonda,Andhra Pradesh,149, Y.VISWESWARA REDDY,MALE,59.0,GENERAL,YSRCP,Ceiling Fan,87273,804.0,88077,47.161536978731604,215940,2132
Uravakonda,Andhra Pradesh,149, PODAPATI RAMA NAIDU,MALE,39.0,GENERAL,INC,Hand,2394,0.0,2394,1.281886525734113,215940,87815
Uravakonda,Andhra Pradesh,149, NOTA,,,,NOTA,NOTA,1513,4.0,1517,0.8122898327229112,215940,88692
Uravakonda,Andhra Pradesh,149, Sake RaviKumar,MALE,33.0,SC,JnP,Glass Tumbler,1307,16.0,1323,0.7084109747477992,215940,88886
Uravakonda,Andhra Pradesh,149, KOTHA SREENIVASULU,MALE,50.0,GENERAL,BJP,Lotus,743,14.0,757,0.4053417293152563,215940,89452
Uravakonda,Andhra Pradesh,149, D. RADHA,FEMALE,47.0,GENERAL,IND,Tractor Chalata Kissan,650,1.0,651,0.34858317805050437,215940,89558
Uravakonda,Andhra Pradesh,149, S. Venkateswara,MALE,42.0,GENERAL,IND,Carrom Board,419,0.0,419,0.22435691490500972,215940,89790
Uravakonda,Andhra Pradesh,149, D SHIVA KUMAR,MALE,38.0,GENERAL,PPOI,FLUTE,385,0.0,385,0.2061513418578252,215940,89824
Uravakonda,Andhra Pradesh,149, M. VISWESWARAIAH,MALE,68.0,GENERAL,IND,Pen Nib with Seven Rays,252,0.0,252,0.1349354237614856,215940,89957
Uravakonda,Andhra Pradesh,149, V. Keshava Narayana,MALE,38.0,GENERAL,IND,Bat,209,2.0,211,0.11298164449870418,215940,89998
Uravakonda,Andhra Pradesh,149, Viswanatha Reddy. K,MALE,31.0,GENERAL,PRSHP,Helicopter,184,0.0,184,0.09852427766711645,215940,90025
Uravakonda,Andhra Pradesh,149, B. Rajesh,MALE,36.0,GENERAL,IND,Apple,106,0.0,106,0.05675855126475187,215940,90103
Uravakonda,Andhra Pradesh,149, MOLAKA BALA RAMANJINEYULU,MALE,45.0,SC,IND,Gas Cylinder,102,0.0,102,0.05461671914155368,215940,90107
Uravakonda,Andhra Pradesh,149, KURUBA LALEPPA,MALE,63.0,GENERAL,IND,COCONUT FARM,91,0.0,91,0.04872668080275868,215940,90118
Uravakonda,Andhra Pradesh,149, Kummathi Hanumantha Reddy,MALE,25.0,GENERAL,IND,Balloon,78,0.0,78,0.04176572640236458,215940,90131
Guntakal,Andhra Pradesh,150, Y. VENKATARAMA REDDY,MALE,60.0,GENERAL,YSRCP,Ceiling Fan,105828,1094.0,106922,55.963403591598315,252719,0
Guntakal,Andhra Pradesh,150, R Jitendra Gowd,MALE,67.0,GENERAL,TDP,Bicycle,57898,492.0,58390,30.561560162673967,252719,48532
Guntakal,Andhra Pradesh,150, KOTRIKE MADHUSUDAN,MALE,51.0,GENERAL,JnP,Glass Tumbler,19736,142.0,19878,10.404224917171314,252719,87044
Guntakal,Andhra Pradesh,150, K Prabhakar,MALE,52.0,GENERAL,INC,Hand,2087,3.0,2090,1.0939143815719916,252719,104832
Guntakal,Andhra Pradesh,150, NOTA,,,,NOTA,NOTA,1537,10.0,1547,0.8097060039674024,252719,105375
Guntakal,Andhra Pradesh,150, Pasupula Hariharanath,MALE,61.0,GENERAL,BJP,Lotus,1146,17.0,1163,0.608718864003936,252719,105759
Guntakal,Andhra Pradesh,150, M Ramanjaneyulu,MALE,41.0,SC,IND,SHIP,249,0.0,249,0.13032759857006027,252719,106673
Guntakal,Andhra Pradesh,150, Thanniru Sreenivasulu,MALE,56.0,GENERAL,IND,Bottle,186,0.0,186,0.09735314591980404,252719,106736
Guntakal,Andhra Pradesh,150, S Rammohan,MALE,52.0,GENERAL,IND,Whistle,183,1.0,184,0.09630633789916097,252719,106738
Guntakal,Andhra Pradesh,150, Gopa Hemalatha,FEMALE,46.0,GENERAL,PPOI,FLUTE,174,2.0,176,0.09211910581658878,252719,106746
Guntakal,Andhra Pradesh,150, P Venkatesh,MALE,26.0,SC,JASWP,Pen Nib with Seven Rays,96,0.0,96,0.05024678499086661,252719,106826
Guntakal,Andhra Pradesh,150, Akula Murali Krishna,MALE,48.0,GENERAL,IND,Plate Stand,88,0.0,88,0.04605955290829439,252719,106834
Guntakal,Andhra Pradesh,150, Kallamadi Satya Sudarshan Gupta,MALE,53.0,GENERAL,IND,Stethoscope,88,0.0,88,0.04605955290829439,252719,106834
Tadipatri,Andhra Pradesh,151, K. PEDDA REDDY,MALE,54.0,GENERAL,YSRCP,Ceiling Fan,92375,536.0,92911,49.453889308792064,234924,0
Tadipatri,Andhra Pradesh,151, ASHMIT REDDY.J.C.,MALE,35.0,GENERAL,TDP,Bicycle,84867,533.0,85400,45.45599710444234,234924,7511
Tadipatri,Andhra Pradesh,151, KADIRI.SREEKANTH REDDY,MALE,28.0,GENERAL,JnP,Glass Tumbler,2633,9.0,2642,1.4062616434418813,234924,90269
Tadipatri,Andhra Pradesh,151, NOTA,,,,NOTA,NOTA,2058,5.0,2063,1.0980763703333085,234924,90848
Tadipatri,Andhra Pradesh,151, Gujjala Nagi Reddy,MALE,59.0,GENERAL,INC,Hand,1880,1.0,1881,1.0012029338812183,234924,91030
Tadipatri,Andhra Pradesh,151, JANGAMREDDY.ANKAL REDDY,MALE,55.0,GENERAL,BJP,Lotus,1611,8.0,1619,0.8617477671205169,234924,91292
Tadipatri,Andhra Pradesh,151, Bingi Prasad,MALE,47.0,SC,IND,Baby Walker,433,0.0,433,0.2304736152953575,234924,92478
Tadipatri,Andhra Pradesh,151, RAMINENI RAMAMOHAN,MALE,26.0,GENERAL,IND,Air Conditioner,291,0.0,291,0.15489104399757286,234924,92620
Tadipatri,Andhra Pradesh,151, B. Jagadeeswara Reddy,MALE,31.0,GENERAL,AIFB,Lion,243,0.0,243,0.1293420058124062,234924,92668
Tadipatri,Andhra Pradesh,151, MAMILLA. NARAYANA SWAMY.,MALE,49.0,GENERAL,IND,Apple,228,1.0,229,0.12189020300839924,234924,92682
Tadipatri,Andhra Pradesh,151, PALURU. NEELAKANTA. ACHARI,MALE,39.0,GENERAL,IND,Almirah,161,1.0,162,0.08622800387493745,234924,92749
Singanamala ,Andhra Pradesh,152, Padmavathy Jonnalagadda,FEMALE,40.0,SC,YSRCP,Ceiling Fan,117269,775.0,118044,59.77940506213728,235435,0
Singanamala ,Andhra Pradesh,152, Bandaru Sravani Sree,FEMALE,29.0,SC,TDP,Bicycle,71415,387.0,71802,36.36170277414846,235435,46242
Singanamala ,Andhra Pradesh,152, NOTA,,,,NOTA,NOTA,2337,3.0,2340,1.1850141290146152,235435,115704
Singanamala ,Andhra Pradesh,152, Dr. Sake. Sailajanath,MALE,54.0,SC,INC,Hand,1371,13.0,1384,0.7008801515197554,235435,116660
Singanamala ,Andhra Pradesh,152, Midde Ravindra Babu,MALE,50.0,SC,BSP,Elephant,1346,12.0,1358,0.6877133278640374,235435,116686
Singanamala ,Andhra Pradesh,152, Challa. Chinna Venkatesu,MALE,51.0,SC,BJP,Lotus,1018,28.0,1046,0.529711443995422,235435,116998
Singanamala ,Andhra Pradesh,152, Kodamala Obulesu,MALE,36.0,SC,IND,Tractor Chalata Kissan,739,0.0,739,0.3742416415990601,235435,117305
Singanamala ,Andhra Pradesh,152, M. Obulapathi,MALE,53.0,SC,IND,Sitar,491,1.0,492,0.2491568168697396,235435,117552
Singanamala ,Andhra Pradesh,152, M. Surendra,MALE,36.0,SC,PPOI,FLUTE,140,1.0,141,0.07140469751754733,235435,117903
Singanamala ,Andhra Pradesh,152, Adinarayana. S,MALE,39.0,SC,IND,Apple,119,1.0,120,0.06076995533408283,235435,117924
Anantapur urban,Andhra Pradesh,153, ANANTHA VENKATARAMI REDDY,MALE,62.0,GENERAL,YSRCP,Ceiling Fan,86625,2079.0,88704,53.714098860973344,255852,0
Anantapur urban,Andhra Pradesh,153, PRABHAKAR CHOWDARY .V,MALE,59.0,GENERAL,TDP,Bicycle,59076,930.0,60006,36.3362217741203,255852,28698
Anantapur urban,Andhra Pradesh,153, T. C. VARUN,MALE,32.0,GENERAL,JnP,Glass Tumbler,10775,145.0,10920,6.6125311097789155,255852,77784
Anantapur urban,Andhra Pradesh,153, G. NAGA RAJU,MALE,47.0,GENERAL,INC,Hand,1580,19.0,1599,0.9682634839319127,255852,87105
Anantapur urban,Andhra Pradesh,153, AMARNATH JANGATI,MALE,62.0,GENERAL,BJP,Lotus,1419,17.0,1436,0.869559951798766,255852,87268
Anantapur urban,Andhra Pradesh,153, NOTA,,,,NOTA,NOTA,1290,22.0,1312,0.7944726022005438,255852,87392
Anantapur urban,Andhra Pradesh,153, RAHAMTHULLA,MALE,50.0,GENERAL,IUML,Ladder,443,2.0,445,0.26946669815491003,255852,88259
Anantapur urban,Andhra Pradesh,153, YELAMANJULA RAJESH,MALE,33.0,GENERAL,IND,Whistle,175,4.0,179,0.10839222240388517,255852,88525
Anantapur urban,Andhra Pradesh,153, G. BALAJI VISWANATH,MALE,56.0,GENERAL,IND,Bottle,142,2.0,144,0.08719821243664505,255852,88560
Anantapur urban,Andhra Pradesh,153, P. VENKATA BABU NAIDU,MALE,50.0,GENERAL,IND,Gas Stove,127,0.0,127,0.07690397902398556,255852,88577
Anantapur urban,Andhra Pradesh,153, D. RAGHAVENDRA,MALE,40.0,GENERAL,SUCI(C),Battery Torch,109,2.0,111,0.06721528875324723,255852,88593
Anantapur urban,Andhra Pradesh,153, KATTAM KARTHIK,MALE,29.0,GENERAL,IND,DIAMOND,94,0.0,94,0.056921055340587744,255852,88610
Anantapur urban,Andhra Pradesh,153, SIVAIAH,MALE,40.0,GENERAL,NVSP,Gas Cylinder,64,0.0,64,0.03875476108295336,255852,88640
KALYANDURG,Andhra Pradesh,154, K.V. Usha Sricharan,FEMALE,43.0,GENERAL,YSRCP,Ceiling Fan,87268,783.0,88051,46.138408413286456,219685,0
KALYANDURG,Andhra Pradesh,154, Umamaheswara Naidu Madineni,MALE,47.0,GENERAL,TDP,Bicycle,67734,421.0,68155,35.71297572324605,219685,19896
KALYANDURG,Andhra Pradesh,154, Neelakantapuram Raghuveera Reddy,MALE,63.0,GENERAL,INC,Hand,28662,221.0,28883,15.134588479414802,219685,59168
KALYANDURG,Andhra Pradesh,154, Rahul Karanam,MALE,37.0,GENERAL,JnP,Glass Tumbler,1535,19.0,1554,0.8142904302534572,219685,86497
KALYANDURG,Andhra Pradesh,154, NOTA,,,,NOTA,NOTA,1508,7.0,1515,0.793854570034741,219685,86536
KALYANDURG,Andhra Pradesh,154, Muppuri Devaraj,MALE,48.0,GENERAL,BJP,Lotus,780,14.0,794,0.4160531541964253,219685,87257
KALYANDURG,Andhra Pradesh,154, Sreerangarajula Gopinath Rayal,MALE,28.0,GENERAL,IND,Battery Torch,495,0.0,495,0.2593782258529352,219685,87556
KALYANDURG,Andhra Pradesh,154, Mannila Kishor,MALE,49.0,GENERAL,IND,DIAMOND,276,0.0,276,0.1446230107786063,219685,87775
KALYANDURG,Andhra Pradesh,154, Y. Usharani,FEMALE,30.0,GENERAL,PRSHP,Helicopter,211,1.0,212,0.11108724016327728,219685,87839
KALYANDURG,Andhra Pradesh,154, V. Adeppa,MALE,43.0,GENERAL,IND,Baby Walker,173,0.0,173,0.09065137994456118,219685,87878
KALYANDURG,Andhra Pradesh,154, Goparam Govindarajulu,MALE,49.0,GENERAL,IND,Cup & Saucer,168,1.0,169,0.08855539428110311,219685,87882
KALYANDURG,Andhra Pradesh,154, Balaram Naik .N,MALE,28.0,ST,IND,Tiller,169,0.0,169,0.08855539428110311,219685,87882
KALYANDURG,Andhra Pradesh,154, M. Ramesh,MALE,28.0,SC,VCK,Stool,129,0.0,129,0.0675955376465225,219685,87922
KALYANDURG,Andhra Pradesh,154, Gonimanathota Pedda Obalesu,MALE,68.0,GENERAL,IND,Air Conditioner,97,0.0,97,0.050827652338858,219685,87954
KALYANDURG,Andhra Pradesh,154, C. Sreenivasulu,MALE,31.0,GENERAL,IND,Almirah,87,0.0,87,0.045587688180212846,219685,87964
KALYANDURG,Andhra Pradesh,154, Shaik Pakruddin,MALE,43.0,GENERAL,PPOI,FLUTE,82,0.0,82,0.04296770610089027,219685,87969
Raptadu,Andhra Pradesh,155, Thopudurthi Prakash Reddy,MALE,46.0,GENERAL,YSRCP,Ceiling Fan,109991,1210.0,111201,55.00098921752894,245738,0
Raptadu,Andhra Pradesh,155, Paritala Sreeram,MALE,28.0,GENERAL,TDP,Bicycle,84882,744.0,85626,42.351370066277575,245738,25575
Raptadu,Andhra Pradesh,155, NOTA,,,,NOTA,NOTA,1794,7.0,1801,0.8907903848056188,245738,109400
Raptadu,Andhra Pradesh,155, Sake Pavan Kumar,MALE,27.0,GENERAL,JnP,Glass Tumbler,1599,25.0,1624,0.8032446334949055,245738,109577
Raptadu,Andhra Pradesh,155, Byalla Erriswamy,MALE,48.0,GENERAL,BJP,Lotus,912,22.0,934,0.4619645860124641,245738,110267
Raptadu,Andhra Pradesh,155, Suripokala Chinna Peddanna,MALE,49.0,SC,IND,Bangles,358,0.0,358,0.17706993767929569,245738,110843
Raptadu,Andhra Pradesh,155, K. Vijay Kumar Naik,MALE,35.0,ST,IND,Baby Walker,254,2.0,256,0.12661984370363044,245738,110945
Raptadu,Andhra Pradesh,155, Sake Pothulaiah,MALE,49.0,SC,IND,Balloon,163,0.0,163,0.08062122860817093,245738,111038
Raptadu,Andhra Pradesh,155, B. Ramadasu,MALE,72.0,GENERAL,IND,Apple,82,0.0,82,0.04055791868631912,245738,111119
Raptadu,Andhra Pradesh,155, Bandaru Linganna,MALE,71.0,SC,IND,Almirah,78,0.0,78,0.038579483628449894,245738,111123
Raptadu,Andhra Pradesh,155, B. Naresh,MALE,34.0,GENERAL,IND,Air Conditioner,56,1.0,57,0.028192699574636465,245738,111144
Madakasira ,Andhra Pradesh,156, M THIPPESWAMY,MALE,65.0,SC,YSRCP,Ceiling Fan,88070,457.0,88527,49.986166242243215,201881,0
Madakasira ,Andhra Pradesh,156, K ERANNA,MALE,60.0,SC,TDP,Bicycle,74970,421.0,75391,42.569013511911145,201881,13136
Madakasira ,Andhra Pradesh,156, K ASWARTHANARAYANA,MALE,48.0,SC,INC,Hand,6488,7.0,6495,3.66735741348255,201881,82032
Madakasira ,Andhra Pradesh,156, NOTA,,,,NOTA,NOTA,2652,4.0,2656,1.4996922694703083,201881,85871
Madakasira ,Andhra Pradesh,156, MALA SOMANNA,MALE,42.0,SC,BSP,Elephant,1683,1.0,1684,0.950859104588855,201881,86843
Madakasira ,Andhra Pradesh,156, N HANUMANTHAPPA,MALE,64.0,SC,BJP,Lotus,1134,4.0,1138,0.6425639317233475,201881,87389
Madakasira ,Andhra Pradesh,156, KONKALLU H HANUMANTHARAYA,MALE,77.0,SC,IND,Tractor Chalata Kissan,816,0.0,816,0.4607488297770224,201881,87711
Madakasira ,Andhra Pradesh,156, P  HANUMANTHA RAJU,MALE,32.0,SC,IND,Bottle,396,0.0,396,0.22359869680355499,201881,88131
Hindupur,Andhra Pradesh,157, Nandamuri Balakrishna,MALE,58.0,GENERAL,TDP,Bicycle,91406,298.0,91704,51.470811092963345,229340,0
Hindupur,Andhra Pradesh,157, SHAIK MOHAMMED IQBAL,MALE,60.0,GENERAL,YSRCP,Ceiling Fan,74257,419.0,74676,41.91348566232804,229340,17028
Hindupur,Andhra Pradesh,157, AKULA UMESH,MALE,32.0,GENERAL,JnP,Glass Tumbler,4274,31.0,4305,2.4162723736718923,229340,87399
Hindupur,Andhra Pradesh,157, T. BALAJI MANOHAR,MALE,54.0,GENERAL,INC,Hand,2556,3.0,2559,1.436292916196602,229340,89145
Hindupur,Andhra Pradesh,157, P. D. PARTHA SARATHY,MALE,40.0,GENERAL,BJP,Lotus,2095,9.0,2104,1.1809145352394101,229340,89600
Hindupur,Andhra Pradesh,157, NOTA,,,,NOTA,NOTA,1286,4.0,1290,0.7240398053511593,229340,90414
Hindupur,Andhra Pradesh,157, ADI NARAYANA. B,MALE,48.0,GENERAL,IND,Television,413,0.0,413,0.23180499194575876,229340,91291
Hindupur,Andhra Pradesh,157, G.N. Ashoka,MALE,27.0,GENERAL,SUCI(C),Battery Torch,392,0.0,392,0.2200182974400422,229340,91312
Hindupur,Andhra Pradesh,157, V. K. SRENIVASULU,MALE,46.0,GENERAL,IND,COCONUT FARM,202,0.0,202,0.1133767757216544,229340,91502
Hindupur,Andhra Pradesh,157, DUDHEKULA GOUS PEERA,MALE,41.0,GENERAL,IND,Gas Stove,185,0.0,185,0.10383516588369339,229340,91519
Hindupur,Andhra Pradesh,157, NARASIMHA MURTHY. N,MALE,34.0,GENERAL,IND,Camera,177,0.0,177,0.09934499654818231,229340,91527
Hindupur,Andhra Pradesh,157, M. NARASIMHA MURTHY,MALE,53.0,GENERAL,IND,Almirah,160,0.0,160,0.08980338671022131,229340,91544
Penukonda,Andhra Pradesh,158, MALAGUNDLA SANKARANARAYANA,MALE,54.0,GENERAL,YSRCP,Ceiling Fan,95875,732.0,96607,51.08400224203391,220555,0
Penukonda,Andhra Pradesh,158, B.K.PARTHASARATHI,MALE,60.0,GENERAL,TDP,Bicycle,81016,533.0,81549,43.12160918810876,220555,15058
Penukonda,Andhra Pradesh,158, PEDDI REDDY GARI VARALAKSHMI,FEMALE,30.0,GENERAL,JnP,Glass Tumbler,3452,40.0,3492,1.8465052825279988,220555,93115
Penukonda,Andhra Pradesh,158, PURROLLA NARASIMHAPPA,MALE,43.0,GENERAL,INC,Hand,3197,5.0,3202,1.6931586238988123,220555,93405
Penukonda,Andhra Pradesh,158, NOTA,,,,NOTA,NOTA,1546,7.0,1553,0.8211977960383685,220555,95054
Penukonda,Andhra Pradesh,158, GORANTLA MOHAN RAO SEKHAR,MALE,49.0,GENERAL,BJP,Lotus,1402,15.0,1417,0.7492835009570946,220555,95190
Penukonda,Andhra Pradesh,158, E.NARASIMHULU,MALE,29.0,GENERAL,NPT,Bat,369,0.0,369,0.195120403566103,220555,96238
Penukonda,Andhra Pradesh,158, B.MAHESH,MALE,26.0,SC,IND,Ganna Kisan,276,0.0,276,0.14594371648846727,220555,96331
Penukonda,Andhra Pradesh,158, U.D.KULLAYAPPA,MALE,49.0,GENERAL,IND,Almirah,185,0.0,185,0.09782459257379147,220555,96422
Penukonda,Andhra Pradesh,158, BOYA ADISESHU,MALE,36.0,GENERAL,IND,Ring,175,0.0,175,0.09253677675899193,220555,96432
Penukonda,Andhra Pradesh,158, AVULA RAGHAVENDRA REDDY,MALE,36.0,GENERAL,IND,Pot,170,0.0,170,0.08989286885159216,220555,96437
